<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.18	07:45:00	1.08870	1.08883	1.08863	1.08876	207	0	0
2024.03.18	08:00:00	1.08876	1.08876	1.08859	1.08863	265	0	0
2024.03.18	08:15:00	1.08863	1.08876	1.08853	1.08871	251	0	0
2024.03.18	08:30:00	1.08871	1.08885	1.08865	1.08865	370	0	0
2024.03.18	08:45:00	1.08865	1.08886	1.08862	1.08871	305	0	0
2024.03.18	09:00:00	1.08871	1.08894	1.08871	1.08890	358	0	0
2024.03.18	09:15:00	1.08890	1.08892	1.08867	1.08877	426	0	0
2024.03.18	09:30:00	1.08878	1.08894	1.08876	1.08894	228	0	0
2024.03.18	09:45:00	1.08894	1.08894	1.08870	1.08891	366	0	0
2024.03.18	10:00:00	1.08891	1.08937	1.08889	1.08929	767	0	0
2024.03.18	10:15:00	1.08929	1.08959	1.08922	1.08947	623	0	0
2024.03.18	10:30:00	1.08947	1.08965	1.08943	1.08948	615	0	0
2024.03.18	10:45:00	1.08949	1.08950	1.08913	1.08925	844	0	0
2024.03.18	11:00:00	1.08924	1.08969	1.08909	1.08940	1041	0	0
2024.03.18	11:15:00	1.08940	1.08979	1.08926	1.08960	1008	0	0
2024.03.18	11:30:00	1.08959	1.08962	1.08912	1.08935	891	0	0
2024.03.18	11:45:00	1.08935	1.08978	1.08932	1.08939	917	0	0
2024.03.18	12:00:00	1.08939	1.08960	1.08927	1.08954	890	0	0
2024.03.18	12:15:00	1.08954	1.08972	1.08948	1.08968	789	0	0
2024.03.18	12:30:00	1.08968	1.09006	1.08964	1.08984	749	0	0
2024.03.18	12:45:00	1.08985	1.09005	1.08983	1.08995	536	0	0
2024.03.18	13:00:00	1.08994	1.08995	1.08963	1.08984	675	0	0
2024.03.18	13:15:00	1.08984	1.09001	1.08979	1.08995	503	0	0
2024.03.18	13:30:00	1.08995	1.09007	1.08963	1.08980	873	0	0
2024.03.18	13:45:00	1.08980	1.09020	1.08970	1.08999	664	0	0
2024.03.18	14:00:00	1.08999	1.09039	1.08989	1.09032	607	0	0
2024.03.18	14:15:00	1.09032	1.09046	1.09024	1.09044	718	0	0
2024.03.18	14:30:00	1.09044	1.09051	1.09037	1.09050	758	0	0
2024.03.18	14:45:00	1.09050	1.09062	1.09023	1.09025	667	0	0
2024.03.18	15:00:00	1.09025	1.09051	1.09018	1.09031	801	0	0
2024.03.18	15:15:00	1.09031	1.09048	1.09014	1.09035	727	0	0
2024.03.18	15:30:00	1.09036	1.09038	1.08943	1.08947	833	0	0
2024.03.18	15:45:00	1.08947	1.08957	1.08899	1.08922	870	0	0
2024.03.18	16:00:00	1.08923	1.08936	1.08886	1.08894	663	0	0
2024.03.18	16:15:00	1.08894	1.08912	1.08889	1.08901	996	0	0
2024.03.18	16:30:00	1.08901	1.08905	1.08856	1.08879	1251	0	0
2024.03.18	16:45:00	1.08879	1.08902	1.08872	1.08892	916	0	0
2024.03.18	17:00:00	1.08892	1.08934	1.08882	1.08904	1001	0	0
2024.03.18	17:15:00	1.08905	1.08933	1.08898	1.08903	886	0	0
2024.03.18	17:30:00	1.08903	1.08905	1.08850	1.08873	896	0	0
2024.03.18	17:45:00	1.08873	1.08896	1.08844	1.08858	776	0	0
2024.03.18	18:00:00	1.08857	1.08891	1.08850	1.08877	818	0	0
2024.03.18	18:15:00	1.08878	1.08889	1.08860	1.08881	785	0	0
2024.03.18	18:30:00	1.08881	1.08887	1.08815	1.08827	813	0	0
2024.03.18	18:45:00	1.08827	1.08870	1.08811	1.08853	1088	0	0
2024.03.18	19:00:00	1.08853	1.08854	1.08770	1.08775	1203	0	0
2024.03.18	19:15:00	1.08775	1.08777	1.08696	1.08714	979	0	0
2024.03.18	19:30:00	1.08713	1.08729	1.08695	1.08722	824	0	0
2024.03.18	19:45:00	1.08722	1.08744	1.08710	1.08725	609	0	0
2024.03.18	20:00:00	1.08725	1.08752	1.08718	1.08722	1129	0	0
2024.03.18	20:15:00	1.08721	1.08727	1.08697	1.08723	779	0	0
2024.03.18	20:30:00	1.08723	1.08732	1.08667	1.08671	556	0	0
2024.03.18	20:45:00	1.08671	1.08694	1.08661	1.08686	440	0	0
2024.03.18	21:00:00	1.08686	1.08698	1.08674	1.08692	358	0	0
2024.03.18	21:15:00	1.08691	1.08703	1.08676	1.08703	384	0	0
2024.03.18	21:30:00	1.08703	1.08708	1.08687	1.08695	434	0	0
2024.03.18	21:45:00	1.08695	1.08712	1.08693	1.08711	336	0	0
2024.03.18	22:00:00	1.08711	1.08734	1.08709	1.08724	442	0	0
2024.03.18	22:15:00	1.08724	1.08730	1.08716	1.08716	401	0	0
2024.03.18	22:30:00	1.08716	1.08730	1.08711	1.08718	575	0	0
2024.03.18	22:45:00	1.08718	1.08718	1.08677	1.08693	552	0	0
2024.03.18	23:00:00	1.08693	1.08711	1.08692	1.08703	318	0	0
2024.03.18	23:15:00	1.08703	1.08711	1.08701	1.08707	147	0	0
2024.03.18	23:30:00	1.08707	1.08713	1.08697	1.08706	254	0	0
2024.03.18	23:45:00	1.08706	1.08725	1.08706	1.08721	273	0	0
2024.03.19	00:00:00	1.08705	1.08731	1.08680	1.08708	314	0	25
2024.03.19	00:15:00	1.08710	1.08732	1.08708	1.08722	61	0	8
2024.03.19	00:30:00	1.08725	1.08729	1.08716	1.08725	828	0	5
2024.03.19	00:45:00	1.08725	1.08732	1.08723	1.08730	461	0	7
2024.03.19	01:00:00	1.08730	1.08739	1.08717	1.08738	145	0	0
2024.03.19	01:15:00	1.08738	1.08738	1.08733	1.08738	70	0	1
2024.03.19	01:30:00	1.08738	1.08740	1.08723	1.08724	186	0	0
2024.03.19	01:45:00	1.08724	1.08729	1.08713	1.08719	214	0	0
2024.03.19	02:00:00	1.08719	1.08724	1.08713	1.08719	303	0	0
2024.03.19	02:15:00	1.08719	1.08726	1.08716	1.08720	158	0	0
2024.03.19	02:30:00	1.08719	1.08729	1.08714	1.08725	292	0	0
2024.03.19	02:45:00	1.08725	1.08736	1.08724	1.08734	255	0	0
2024.03.19	03:00:00	1.08734	1.08744	1.08706	1.08742	602	0	0
2024.03.19	03:15:00	1.08742	1.08746	1.08722	1.08723	554	0	0
2024.03.19	03:30:00	1.08723	1.08730	1.08700	1.08707	792	0	0
2024.03.19	03:45:00	1.08709	1.08710	1.08693	1.08694	674	0	0
2024.03.19	04:00:00	1.08695	1.08719	1.08692	1.08710	609	0	0
2024.03.19	04:15:00	1.08710	1.08712	1.08673	1.08678	637	0	0
2024.03.19	04:30:00	1.08678	1.08697	1.08668	1.08684	851	0	0
2024.03.19	04:45:00	1.08683	1.08689	1.08672	1.08684	471	0	0
2024.03.19	05:00:00	1.08684	1.08733	1.08683	1.08731	630	0	0
2024.03.19	05:15:00	1.08731	1.08735	1.08722	1.08732	844	0	0
2024.03.19	05:30:00	1.08733	1.08748	1.08730	1.08738	543	0	0
2024.03.19	05:45:00	1.08739	1.08744	1.08726	1.08735	743	0	0
2024.03.19	06:00:00	1.08735	1.08763	1.08730	1.08757	809	0	0
2024.03.19	06:15:00	1.08757	1.08762	1.08736	1.08753	708	0	0
2024.03.19	06:30:00	1.08753	1.08764	1.08705	1.08734	2118	0	0
2024.03.19	06:45:00	1.08734	1.08749	1.08700	1.08739	1287	0	0
2024.03.19	07:00:00	1.08739	1.08767	1.08732	1.08758	746	0	0
2024.03.19	07:15:00	1.08759	1.08766	1.08718	1.08725	478	0	0
2024.03.19	07:30:00	1.08726	1.08726	1.08674	1.08680	966	0	0
2024.03.19	07:45:00	1.08680	1.08718	1.08674	1.08707	622	0	0
2024.03.19	08:00:00	1.08707	1.08722	1.08679	1.08685	600	0	0
2024.03.19	08:15:00	1.08685	1.08686	1.08657	1.08664	432	0	0
2024.03.19	08:30:00	1.08663	1.08666	1.08649	1.08660	883	0	0
2024.03.19	08:45:00	1.08660	1.08663	1.08630	1.08643	722	0	0
2024.03.19	09:00:00	1.08643	1.08655	1.08620	1.08641	748	0	0
2024.03.19	09:15:00	1.08641	1.08678	1.08637	1.08675	631	0	0
2024.03.19	09:30:00	1.08675	1.08685	1.08641	1.08647	919	0	0
2024.03.19	09:45:00	1.08647	1.08678	1.08634	1.08676	973	0	0
2024.03.19	10:00:00	1.08677	1.08677	1.08618	1.08639	899	0	0
2024.03.19	10:15:00	1.08639	1.08667	1.08627	1.08632	1023	0	0
2024.03.19	10:30:00	1.08632	1.08641	1.08606	1.08612	663	0	0
2024.03.19	10:45:00	1.08612	1.08614	1.08517	1.08547	805	0	0
2024.03.19	11:00:00	1.08548	1.08562	1.08502	1.08508	1052	0	0
2024.03.19	11:15:00	1.08508	1.08511	1.08457	1.08503	1162	0	0
2024.03.19	11:30:00	1.08503	1.08515	1.08424	1.08434	922	0	0
2024.03.19	11:45:00	1.08434	1.08495	1.08431	1.08475	1293	0	0
2024.03.19	12:00:00	1.08475	1.08502	1.08449	1.08471	1017	0	0
2024.03.19	12:15:00	1.08471	1.08492	1.08439	1.08445	1105	0	0
2024.03.19	12:30:00	1.08446	1.08463	1.08418	1.08431	919	0	0
2024.03.19	12:45:00	1.08431	1.08434	1.08347	1.08366	1155	0	0
2024.03.19	13:00:00	1.08366	1.08441	1.08366	1.08422	1029	0	0
2024.03.19	13:15:00	1.08422	1.08439	1.08396	1.08419	834	0	0
2024.03.19	13:30:00	1.08419	1.08459	1.08416	1.08450	844	0	0
2024.03.19	13:45:00	1.08450	1.08460	1.08428	1.08445	644	0	0
2024.03.19	14:00:00	1.08445	1.08469	1.08431	1.08451	659	0	0
2024.03.19	14:15:00	1.08451	1.08482	1.08451	1.08459	683	0	0
2024.03.19	14:30:00	1.08459	1.08498	1.08453	1.08496	875	0	0
2024.03.19	14:45:00	1.08496	1.08517	1.08479	1.08504	633	0	0
2024.03.19	15:00:00	1.08504	1.08518	1.08487	1.08510	1347	0	0
2024.03.19	15:15:00	1.08509	1.08511	1.08457	1.08477	1369	0	0
2024.03.19	15:30:00	1.08476	1.08557	1.08472	1.08552	1600	0	0
2024.03.19	15:45:00	1.08552	1.08561	1.08496	1.08518	1093	0	0
2024.03.19	16:00:00	1.08518	1.08575	1.08512	1.08535	1194	0	0
2024.03.19	16:15:00	1.08536	1.08563	1.08518	1.08540	1056	0	0
2024.03.19	16:30:00	1.08540	1.08561	1.08494	1.08494	1154	0	0
2024.03.19	16:45:00	1.08494	1.08544	1.08493	1.08543	821	0	0
2024.03.19	17:00:00	1.08543	1.08599	1.08537	1.08598	1152	0	0
2024.03.19	17:15:00	1.08598	1.08656	1.08597	1.08625	1219	0	0
2024.03.19	17:30:00	1.08625	1.08634	1.08605	1.08618	1287	0	0
2024.03.19	17:45:00	1.08618	1.08636	1.08606	1.08624	1140	0	0
2024.03.19	18:00:00	1.08624	1.08624	1.08569	1.08570	924	0	0
2024.03.19	18:15:00	1.08570	1.08575	1.08542	1.08558	632	0	0
2024.03.19	18:30:00	1.08558	1.08566	1.08533	1.08560	793	0	0
2024.03.19	18:45:00	1.08559	1.08600	1.08546	1.08585	959	0	0
2024.03.19	19:00:00	1.08585	1.08593	1.08545	1.08585	911	0	0
2024.03.19	19:15:00	1.08586	1.08619	1.08582	1.08615	827	0	0
2024.03.19	19:30:00	1.08615	1.08627	1.08605	1.08626	880	0	0
2024.03.19	19:45:00	1.08627	1.08639	1.08616	1.08635	899	0	0
2024.03.19	20:00:00	1.08635	1.08675	1.08629	1.08634	994	0	0
2024.03.19	20:15:00	1.08634	1.08641	1.08615	1.08640	675	0	0
2024.03.19	20:30:00	1.08641	1.08656	1.08598	1.08606	581	0	0
2024.03.19	20:45:00	1.08606	1.08645	1.08599	1.08635	671	0	0
2024.03.19	21:00:00	1.08635	1.08652	1.08624	1.08641	578	0	0
2024.03.19	21:15:00	1.08641	1.08646	1.08618	1.08638	726	0	0
2024.03.19	21:30:00	1.08638	1.08649	1.08629	1.08632	831	0	0
2024.03.19	21:45:00	1.08631	1.08636	1.08614	1.08626	416	0	0
2024.03.19	22:00:00	1.08627	1.08633	1.08611	1.08628	597	0	0
2024.03.19	22:15:00	1.08628	1.08653	1.08626	1.08642	732	0	0
2024.03.19	22:30:00	1.08642	1.08643	1.08626	1.08636	670	0	0
2024.03.19	22:45:00	1.08636	1.08657	1.08630	1.08649	581	0	0
2024.03.19	23:00:00	1.08649	1.08665	1.08644	1.08646	285	0	0
2024.03.19	23:15:00	1.08646	1.08650	1.08641	1.08643	179	0	0
2024.03.19	23:30:00	1.08643	1.08647	1.08642	1.08644	111	0	0
2024.03.19	23:45:00	1.08644	1.08660	1.08644	1.08656	441	0	0
2024.03.20	00:00:00	1.08586	1.08671	1.08570	1.08636	281	0	4
2024.03.20	00:15:00	1.08636	1.08651	1.08635	1.08650	75	0	16
2024.03.20	00:30:00	1.08650	1.08656	1.08637	1.08654	679	0	2
2024.03.20	00:45:00	1.08654	1.08657	1.08647	1.08652	606	0	6
2024.03.20	01:00:00	1.08652	1.08663	1.08648	1.08661	145	0	0
2024.03.20	01:15:00	1.08661	1.08665	1.08655	1.08656	110	0	0
2024.03.20	01:30:00	1.08656	1.08659	1.08647	1.08648	127	0	0
2024.03.20	01:45:00	1.08649	1.08657	1.08648	1.08655	103	0	0
2024.03.20	02:00:00	1.08655	1.08665	1.08637	1.08641	262	0	0
2024.03.20	02:15:00	1.08641	1.08644	1.08635	1.08638	205	0	0
2024.03.20	02:30:00	1.08638	1.08656	1.08625	1.08651	279	0	0
2024.03.20	02:45:00	1.08651	1.08665	1.08617	1.08617	284	0	0
2024.03.20	03:00:00	1.08617	1.08620	1.08599	1.08604	574	0	0
2024.03.20	03:15:00	1.08604	1.08610	1.08583	1.08596	332	0	0
2024.03.20	03:30:00	1.08597	1.08631	1.08590	1.08628	304	0	0
2024.03.20	03:45:00	1.08628	1.08650	1.08609	1.08645	396	0	0
2024.03.20	04:00:00	1.08645	1.08649	1.08635	1.08640	431	0	0
2024.03.20	04:15:00	1.08640	1.08645	1.08628	1.08634	285	0	0
2024.03.20	04:30:00	1.08634	1.08641	1.08622	1.08635	455	0	0
2024.03.20	04:45:00	1.08635	1.08658	1.08634	1.08643	392	0	0
2024.03.20	05:00:00	1.08643	1.08649	1.08627	1.08646	291	0	0
2024.03.20	05:15:00	1.08646	1.08651	1.08633	1.08641	325	0	0
2024.03.20	05:30:00	1.08641	1.08659	1.08635	1.08659	339	0	0
2024.03.20	05:45:00	1.08659	1.08694	1.08652	1.08689	291	0	0
2024.03.20	06:00:00	1.08689	1.08711	1.08678	1.08692	288	0	0
2024.03.20	06:15:00	1.08693	1.08694	1.08679	1.08685	306	0	0
2024.03.20	06:30:00	1.08684	1.08697	1.08682	1.08685	217	0	0
2024.03.20	06:45:00	1.08684	1.08711	1.08684	1.08700	181	0	0
2024.03.20	07:00:00	1.08701	1.08706	1.08688	1.08692	163	0	0
2024.03.20	07:15:00	1.08692	1.08696	1.08683	1.08689	195	0	0
2024.03.20	07:30:00	1.08689	1.08702	1.08684	1.08684	265	0	0
2024.03.20	07:45:00	1.08684	1.08689	1.08663	1.08667	503	0	0
2024.03.20	08:00:00	1.08668	1.08678	1.08664	1.08669	462	0	0
2024.03.20	08:15:00	1.08668	1.08669	1.08653	1.08665	300	0	0
2024.03.20	08:30:00	1.08665	1.08684	1.08664	1.08677	270	0	0
2024.03.20	08:45:00	1.08677	1.08681	1.08658	1.08658	260	0	0
2024.03.20	09:00:00	1.08658	1.08686	1.08651	1.08681	339	0	0
2024.03.20	09:15:00	1.08681	1.08691	1.08669	1.08672	315	0	0
2024.03.20	09:30:00	1.08672	1.08697	1.08670	1.08686	292	0	0
2024.03.20	09:45:00	1.08686	1.08707	1.08677	1.08704	327	0	0
2024.03.20	10:00:00	1.08705	1.08721	1.08660	1.08720	895	0	0
2024.03.20	10:15:00	1.08719	1.08719	1.08672	1.08692	650	0	0
2024.03.20	10:30:00	1.08692	1.08712	1.08679	1.08683	777	0	0
2024.03.20	10:45:00	1.08684	1.08686	1.08650	1.08655	804	0	0
2024.03.20	11:00:00	1.08654	1.08654	1.08563	1.08567	1178	0	0
2024.03.20	11:15:00	1.08568	1.08595	1.08547	1.08574	875	0	0
2024.03.20	11:30:00	1.08574	1.08576	1.08526	1.08534	626	0	0
2024.03.20	11:45:00	1.08533	1.08535	1.08501	1.08522	895	0	0
2024.03.20	12:00:00	1.08522	1.08524	1.08388	1.08398	961	0	0
2024.03.20	12:15:00	1.08398	1.08444	1.08398	1.08441	942	0	0
2024.03.20	12:30:00	1.08441	1.08451	1.08412	1.08424	710	0	0
2024.03.20	12:45:00	1.08424	1.08426	1.08366	1.08392	1134	0	0
2024.03.20	13:00:00	1.08391	1.08422	1.08365	1.08421	1292	0	0
2024.03.20	13:15:00	1.08421	1.08425	1.08393	1.08425	650	0	0
2024.03.20	13:30:00	1.08427	1.08429	1.08385	1.08392	848	0	0
2024.03.20	13:45:00	1.08392	1.08413	1.08389	1.08397	863	0	0
2024.03.20	14:00:00	1.08397	1.08432	1.08392	1.08421	703	0	0
2024.03.20	14:15:00	1.08420	1.08426	1.08372	1.08409	704	0	0
2024.03.20	14:30:00	1.08409	1.08433	1.08402	1.08422	965	0	0
2024.03.20	14:45:00	1.08422	1.08438	1.08410	1.08427	612	0	0
2024.03.20	15:00:00	1.08428	1.08446	1.08404	1.08418	887	0	0
2024.03.20	15:15:00	1.08418	1.08433	1.08407	1.08428	674	0	0
2024.03.20	15:30:00	1.08428	1.08431	1.08379	1.08410	670	0	0
2024.03.20	15:45:00	1.08410	1.08450	1.08401	1.08423	1055	0	0
2024.03.20	16:00:00	1.08423	1.08456	1.08402	1.08451	684	0	0
2024.03.20	16:15:00	1.08451	1.08455	1.08403	1.08404	691	0	0
2024.03.20	16:30:00	1.08404	1.08411	1.08373	1.08404	967	0	0
2024.03.20	16:45:00	1.08403	1.08455	1.08395	1.08446	804	0	0
2024.03.20	17:00:00	1.08446	1.08507	1.08438	1.08507	822	0	0
2024.03.20	17:15:00	1.08507	1.08513	1.08479	1.08493	902	0	0
2024.03.20	17:30:00	1.08493	1.08508	1.08475	1.08484	655	0	0
2024.03.20	17:45:00	1.08484	1.08504	1.08479	1.08497	739	0	0
2024.03.20	18:00:00	1.08498	1.08530	1.08488	1.08530	574	0	0
2024.03.20	18:15:00	1.08530	1.08563	1.08529	1.08547	588	0	0
2024.03.20	18:30:00	1.08547	1.08557	1.08525	1.08525	638	0	0
2024.03.20	18:45:00	1.08525	1.08555	1.08512	1.08547	726	0	0
2024.03.20	19:00:00	1.08547	1.08587	1.08536	1.08575	681	0	0
2024.03.20	19:15:00	1.08576	1.08585	1.08560	1.08582	499	0	0
2024.03.20	19:30:00	1.08582	1.08583	1.08559	1.08579	501	0	0
2024.03.20	19:45:00	1.08579	1.08613	1.08572	1.08607	488	0	0
2024.03.20	20:00:00	1.08607	1.08623	1.08587	1.08611	748	0	0
2024.03.20	20:15:00	1.08612	1.08649	1.08611	1.08642	509	0	0
2024.03.20	20:30:00	1.08642	1.08649	1.08621	1.08641	499	0	0
2024.03.20	20:45:00	1.08641	1.08670	1.08637	1.08649	786	0	0
2024.03.20	21:00:00	1.08642	1.08938	1.08638	1.08758	3669	0	0
2024.03.20	21:15:00	1.08758	1.08820	1.08699	1.08815	2478	0	0
2024.03.20	21:30:00	1.08814	1.08960	1.08659	1.08938	3806	0	0
2024.03.20	21:45:00	1.08941	1.09177	1.08940	1.09143	3125	0	0
2024.03.20	22:00:00	1.09144	1.09151	1.09028	1.09055	2530	0	0
2024.03.20	22:15:00	1.09055	1.09162	1.09020	1.09159	2108	0	0
2024.03.20	22:30:00	1.09159	1.09228	1.09148	1.09198	1384	0	0
2024.03.20	22:45:00	1.09198	1.09228	1.09159	1.09210	1392	0	0
2024.03.20	23:00:00	1.09210	1.09219	1.09185	1.09206	627	0	0
2024.03.20	23:15:00	1.09206	1.09220	1.09190	1.09204	638	0	0
2024.03.20	23:30:00	1.09204	1.09222	1.09201	1.09218	820	0	0
2024.03.20	23:45:00	1.09218	1.09227	1.09209	1.09220	888	0	0
2024.03.21	00:00:00	1.09190	1.09217	1.09115	1.09209	1159	0	1
2024.03.21	00:15:00	1.09202	1.09224	1.09196	1.09224	1050	0	0
2024.03.21	00:30:00	1.09224	1.09224	1.09211	1.09222	737	0	0
2024.03.21	00:45:00	1.09222	1.09231	1.09157	1.09197	2540	0	1
2024.03.21	01:00:00	1.09197	1.09297	1.09197	1.09294	195	0	0
2024.03.21	01:15:00	1.09294	1.09309	1.09279	1.09305	321	0	0
2024.03.21	01:30:00	1.09305	1.09314	1.09302	1.09309	381	0	0
2024.03.21	01:45:00	1.09309	1.09324	1.09305	1.09322	333	0	0
2024.03.21	02:00:00	1.09322	1.09324	1.09293	1.09320	557	0	0
2024.03.21	02:15:00	1.09320	1.09358	1.09316	1.09349	421	0	0
2024.03.21	02:30:00	1.09350	1.09371	1.09348	1.09370	366	0	0
2024.03.21	02:45:00	1.09370	1.09375	1.09359	1.09374	416	0	0
2024.03.21	03:00:00	1.09374	1.09375	1.09328	1.09362	656	0	0
2024.03.21	03:15:00	1.09362	1.09374	1.09317	1.09319	561	0	0
2024.03.21	03:30:00	1.09321	1.09365	1.09307	1.09340	1293	0	0
2024.03.21	03:45:00	1.09340	1.09349	1.09315	1.09335	1292	0	0
2024.03.21	04:00:00	1.09335	1.09381	1.09332	1.09369	1112	0	0
2024.03.21	04:15:00	1.09369	1.09390	1.09355	1.09370	769	0	0
2024.03.21	04:30:00	1.09370	1.09376	1.09335	1.09355	744	0	0
2024.03.21	04:45:00	1.09355	1.09375	1.09341	1.09353	617	0	0
2024.03.21	05:00:00	1.09353	1.09367	1.09334	1.09364	427	0	0
2024.03.21	05:15:00	1.09364	1.09366	1.09327	1.09344	567	0	0
2024.03.21	05:30:00	1.09345	1.09373	1.09340	1.09367	348	0	0
2024.03.21	05:45:00	1.09366	1.09367	1.09341	1.09355	391	0	0
2024.03.21	06:00:00	1.09355	1.09371	1.09345	1.09346	465	0	0
2024.03.21	06:15:00	1.09346	1.09352	1.09338	1.09348	660	0	0
2024.03.21	06:30:00	1.09348	1.09359	1.09338	1.09355	421	0	0
2024.03.21	06:45:00	1.09355	1.09355	1.09336	1.09350	312	0	0
2024.03.21	07:00:00	1.09350	1.09354	1.09337	1.09345	396	0	0
2024.03.21	07:15:00	1.09345	1.09348	1.09339	1.09345	257	0	0
2024.03.21	07:30:00	1.09346	1.09354	1.09328	1.09334	287	0	0
2024.03.21	07:45:00	1.09334	1.09350	1.09331	1.09331	216	0	0
2024.03.21	08:00:00	1.09332	1.09349	1.09327	1.09349	278	0	0
2024.03.21	08:15:00	1.09349	1.09356	1.09339	1.09340	275	0	0
2024.03.21	08:30:00	1.09340	1.09369	1.09337	1.09349	516	0	0
2024.03.21	08:45:00	1.09349	1.09350	1.09317	1.09318	469	0	0
2024.03.21	09:00:00	1.09318	1.09374	1.09317	1.09369	504	0	0
2024.03.21	09:15:00	1.09369	1.09382	1.09352	1.09359	411	0	0
2024.03.21	09:30:00	1.09359	1.09374	1.09351	1.09353	469	0	0
2024.03.21	09:45:00	1.09353	1.09379	1.09349	1.09378	448	0	0
2024.03.21	10:00:00	1.09378	1.09426	1.09372	1.09397	705	0	0
2024.03.21	10:15:00	1.09397	1.09397	1.09333	1.09375	687	0	0
2024.03.21	10:30:00	1.09375	1.09382	1.09306	1.09307	1008	0	0
2024.03.21	10:45:00	1.09307	1.09313	1.09256	1.09288	881	0	0
2024.03.21	11:00:00	1.09288	1.09288	1.09200	1.09207	1342	0	0
2024.03.21	11:15:00	1.09207	1.09207	1.09085	1.09139	1273	0	0
2024.03.21	11:30:00	1.09139	1.09139	1.08933	1.08971	2464	0	0
2024.03.21	11:45:00	1.08971	1.08971	1.08873	1.08918	1644	0	0
2024.03.21	12:00:00	1.08918	1.08954	1.08891	1.08942	1264	0	0
2024.03.21	12:15:00	1.08939	1.09034	1.08930	1.09027	1082	0	0
2024.03.21	12:30:00	1.09024	1.09089	1.08996	1.09085	1529	0	0
2024.03.21	12:45:00	1.09084	1.09149	1.09068	1.09130	1174	0	0
2024.03.21	13:00:00	1.09130	1.09222	1.09124	1.09220	892	0	0
2024.03.21	13:15:00	1.09220	1.09236	1.09176	1.09192	846	0	0
2024.03.21	13:30:00	1.09193	1.09205	1.09153	1.09170	931	0	0
2024.03.21	13:45:00	1.09170	1.09204	1.09165	1.09194	936	0	0
2024.03.21	14:00:00	1.09194	1.09204	1.09140	1.09151	802	0	0
2024.03.21	14:15:00	1.09151	1.09167	1.09095	1.09102	808	0	0
2024.03.21	14:30:00	1.09103	1.09109	1.09065	1.09080	657	0	0
2024.03.21	14:45:00	1.09080	1.09098	1.09050	1.09096	727	0	0
2024.03.21	15:00:00	1.09096	1.09129	1.09056	1.09082	1629	0	0
2024.03.21	15:15:00	1.09082	1.09170	1.09077	1.09143	1292	0	0
2024.03.21	15:30:00	1.09143	1.09156	1.09036	1.09080	1954	0	0
2024.03.21	15:45:00	1.09081	1.09127	1.09058	1.09116	1429	0	0
2024.03.21	16:00:00	1.09115	1.09118	1.09031	1.09049	1385	0	0
2024.03.21	16:15:00	1.09048	1.09054	1.08942	1.08956	1333	0	0
2024.03.21	16:30:00	1.08956	1.09013	1.08942	1.08967	1645	0	0
2024.03.21	16:45:00	1.08965	1.09003	1.08844	1.08857	2253	0	0
2024.03.21	17:00:00	1.08856	1.08860	1.08750	1.08779	1930	0	0
2024.03.21	17:15:00	1.08781	1.08818	1.08727	1.08757	1661	0	0
2024.03.21	17:30:00	1.08758	1.08778	1.08706	1.08733	1761	0	0
2024.03.21	17:45:00	1.08733	1.08799	1.08732	1.08788	1229	0	0
2024.03.21	18:00:00	1.08789	1.08790	1.08669	1.08669	1613	0	0
2024.03.21	18:15:00	1.08671	1.08687	1.08620	1.08642	1234	0	0
2024.03.21	18:30:00	1.08642	1.08667	1.08592	1.08594	1092	0	0
2024.03.21	18:45:00	1.08593	1.08609	1.08558	1.08606	1358	0	0
2024.03.21	19:00:00	1.08605	1.08648	1.08581	1.08636	1338	0	0
2024.03.21	19:15:00	1.08636	1.08641	1.08585	1.08607	1528	0	0
2024.03.21	19:30:00	1.08608	1.08634	1.08595	1.08598	1233	0	0
2024.03.21	19:45:00	1.08598	1.08626	1.08589	1.08610	1285	0	0
2024.03.21	20:00:00	1.08610	1.08659	1.08575	1.08656	866	0	0
2024.03.21	20:15:00	1.08656	1.08663	1.08578	1.08593	863	0	0
2024.03.21	20:30:00	1.08593	1.08611	1.08572	1.08572	640	0	0
2024.03.21	20:45:00	1.08572	1.08585	1.08561	1.08579	982	0	0
2024.03.21	21:00:00	1.08579	1.08595	1.08574	1.08589	780	0	0
2024.03.21	21:15:00	1.08589	1.08611	1.08583	1.08610	411	0	0
2024.03.21	21:30:00	1.08609	1.08625	1.08593	1.08624	519	0	0
2024.03.21	21:45:00	1.08624	1.08632	1.08614	1.08625	607	0	0
2024.03.21	22:00:00	1.08625	1.08629	1.08592	1.08598	461	0	0
2024.03.21	22:15:00	1.08599	1.08600	1.08566	1.08584	583	0	0
2024.03.21	22:30:00	1.08584	1.08593	1.08569	1.08582	661	0	0
2024.03.21	22:45:00	1.08582	1.08585	1.08555	1.08568	810	0	0
2024.03.21	23:00:00	1.08570	1.08592	1.08568	1.08591	411	0	0
2024.03.21	23:15:00	1.08591	1.08591	1.08575	1.08575	141	0	0
2024.03.21	23:30:00	1.08575	1.08591	1.08573	1.08583	349	0	0
2024.03.21	23:45:00	1.08583	1.08602	1.08582	1.08597	472	0	0
2024.03.22	00:00:00	1.08554	1.08592	1.08528	1.08579	61	0	18
2024.03.22	00:15:00	1.08589	1.08599	1.08567	1.08590	380	0	16
